names,scores,logfoldchanges,pvals,pvals_adj,comparison,ref_group,target_group
Cnnm4,-0.02534196,-19.825731,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Col19a1,-0.02534196,-20.034973,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Dnaic1,-0.02534196,-19.891624,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Slc18a2,-0.02534196,-20.243568,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Dlx1,-0.02534196,-19.257866,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Dlgap2,-0.02534196,-20.985441,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Dio2,-0.02534196,-18.982452,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Dmp1,-0.02534196,-21.578081,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cpne7,-0.02534196,-18.939362,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Il16,-0.02534196,-18.921406,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ly6c2,-0.02534196,-19.206007,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ly6g6e,-0.02534196,-21.288635,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ltbp2,-0.02534196,-20.959017,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Aif1,-0.02534196,-21.287666,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fstl5,-0.02534196,-20.034973,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Mdga1,-0.02534196,-20.546133,0.9797822055640615,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ptpn4,-0.026749846,0.090616025,0.9786592555928005,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Xrcc4,-0.026749846,-0.15497,0.9786592555928005,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pdlim3,-0.026749846,-0.1990578,0.9786592555928005,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Stag1,-0.045052372,0.2154408,0.9640655636632608,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rfx3,-0.04857209,0.41486558,0.961260312918744,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rsph1,-0.04857209,0.24325454,0.961260312918744,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ptk6,-0.05068392,-20.910545,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cbln1,-0.05068392,-21.782719,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Dach2,-0.05068392,-20.681314,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Lhcgr,-0.05068392,-22.052986,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ptpn22,-0.05068392,-21.453007,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rac2,-0.05068392,-20.810938,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Opn1sw,-0.05068392,-21.33975,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Plbd1,-0.05068392,-21.366127,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Thsd7b,-0.05068392,-20.819263,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Zmynd12,-0.05068392,-21.353212,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Apoa2,-0.05068392,-21.268919,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Lck,-0.05068392,-21.266256,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Zfp385b,-0.05068392,-21.078773,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Chrdl1,-0.05068392,-20.65533,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Papss2,-0.05068392,-21.361788,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Hydin,-0.05068392,-20.643827,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gpr34,-0.05068392,-21.792952,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Igsf11,-0.05068392,-20.977528,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Bmx,-0.05068392,-20.845343,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nwd1,-0.05068392,-20.268393,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kcnip4,-0.05068392,-21.26053,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Spag8,-0.05068392,-20.846691,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Efhb,-0.05068392,-21.507954,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Trem2,-0.05068392,-21.498297,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nek5,-0.05068392,-20.885645,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Agbl4,-0.05068392,-20.406353,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Tsku,-0.05068392,-22.239477,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Mtap7d3,-0.05068392,-20.832085,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ephx3,-0.05068392,-21.892323,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Napsa,-0.05068392,-20.324364,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Enpp6,-0.05068392,-20.312468,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Enkur,-0.05068392,-21.74601,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Hpgds,-0.05068392,-21.407574,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Crh,-0.05068392,-21.937511,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Grm8,-0.05068392,-20.256123,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cpne9,-0.05068392,-21.765213,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pkp3,-0.05068392,-21.095861,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pla1a,-0.05068392,-21.403229,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cybb,-0.05068392,-20.262495,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gm973,-0.05068392,-19.821806,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
H2-Eb1,-0.05068392,-21.698689,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Tmem30b,-0.05068392,-22.198511,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Vav3,-0.05068392,-20.065321,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rerg,-0.05068392,-21.5692,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kcnmb2,-0.05068392,-21.759548,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Spag1,-0.05068392,-21.454952,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Bhmt,-0.05068392,-22.285551,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kcnn3,-0.05068392,-20.94461,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gnmt,-0.05068392,-20.533846,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Syn3,-0.05068392,-21.765263,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Mmp24,-0.05068392,-21.584114,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Susd3,-0.05068392,-20.74303,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Atp1a4,-0.05068392,-21.502268,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fads2,-0.05068392,-20.14788,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pdf,-0.05068392,-21.355536,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Col6a6,-0.05068392,-21.339706,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Bdnf,-0.05068392,-21.707708,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Saa2,-0.05068392,-21.727161,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Hs3st4,-0.05068392,-22.03133,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
AI464131,-0.05068392,-21.581602,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
2610020C07Rik,-0.05068392,-21.213839,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
1700113A16Rik,-0.05068392,-21.309235,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rims2,-0.05068392,-21.757856,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
1700028P14Rik,-0.05068392,-20.625536,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fcer1g,-0.05068392,-21.562458,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Sspo,-0.05068392,-20.853262,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Sst,-0.05068392,-21.675276,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Lyve1,-0.05068392,-21.143435,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gli3,-0.05068392,-21.891386,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fcgr3,-0.05068392,-20.729687,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
1700012B09Rik,-0.05068392,-20.92049,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ccl2,-0.05068392,-21.747332,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Srrm4,-0.05068392,-20.372904,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Th,-0.05068392,-20.672924,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Tfap2b,-0.05068392,-21.566097,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fastkd3,-0.05068392,-22.0138,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rttn,-0.05068392,-21.122242,0.9595773904346736,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Vti1a,-0.05138786,-0.250357,0.9590164559310509,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Plekha5,-0.05279575,-0.3436956,0.9578946480738865,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Sema5a,-0.054203637,-0.25320497,0.9567729235980714,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pdgfrl,-0.062650956,-1.2012026,0.9500444518702671,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Setbp1,-0.07039433,0.21341461,0.9438798017864934,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Actg1,-0.073210105,0.25998837,0.9416389244098349,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Lyz2,-0.07602588,-23.202791,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Celsr1,-0.07602588,-21.259798,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Col25a1,-0.07602588,-22.259731,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ptar1,-0.07602588,-21.497755,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Crym,-0.07602588,-21.920218,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Scn4b,-0.07602588,-22.278082,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
March3,-0.07602588,-22.271841,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Saa1,-0.07602588,-23.003418,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pla2r1,-0.07602588,-22.994932,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Rfx2,-0.07602588,-22.297611,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Erbb4,-0.07602588,-21.336004,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Dusp27,-0.07602588,-22.26875,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Klk6,-0.07602588,-21.444242,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Scube2,-0.07602588,-22.071886,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Selplg,-0.07602588,-21.712875,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gkn3,-0.07602588,-22.617384,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Serpinc1,-0.07602588,-20.950941,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cbr2,-0.07602588,-22.260927,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Shroom3,-0.07602588,-20.994165,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cdh1,-0.07602588,-21.477594,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ccbe1,-0.07602588,-20.893682,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Slco5a1,-0.07602588,-22.013523,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ttll8,-0.07602588,-21.554417,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Adamts12,-0.07602588,-22.306173,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Aim2,-0.07602588,-21.748163,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Bnc2,-0.07602588,-22.292295,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Kcnc2,-0.07602588,-22.082903,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Gm13154,-0.07602588,-21.537361,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Slc15a2,-0.07602588,-20.927526,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ngfr,-0.07602588,-22.034975,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nr3c2,-0.07602588,-22.027714,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Wdpcp,-0.07602588,-20.836258,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ntf3,-0.07602588,-22.505703,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Slc11a1,-0.07602588,-22.73191,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ccdc68,-0.07602588,-20.86461,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ccdc63,-0.07602588,-20.887232,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pcsk5,-0.07602588,-22.28461,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Spag17,-0.07602588,-21.724958,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ano4,-0.07602588,-21.405668,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Anxa9,-0.07602588,-22.21526,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
C1qc,-0.07602588,-22.990358,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Agt,-0.07602588,-22.781977,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Trp73,-0.07602588,-21.045944,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Adamts7,-0.07602588,-22.161844,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Tcte2,-0.07602588,-22.077955,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Mag,-0.07602588,-0.39178437,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nckap5,-0.07602588,-21.804972,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
P2ry12,-0.07602588,-22.573835,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Apcdd1,-0.07602588,-20.927456,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fcgr1,-0.07602588,-22.01184,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cxcl2,-0.07602588,-21.758635,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cnr1,-0.07602588,-21.640095,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ptpn6,-0.07602588,-21.987537,0.9393985089265883,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Fam13a,-0.079545595,0.09054312,0.9365986660196143,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Zfp516,-0.093624465,0.4138533,0.9254074765415096,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ppm1l,-0.095736295,0.014956384,0.9237300158788118,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Tbc1d24,-0.09714418,-0.037789244,0.9226118967087216,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ret,-0.10066389,-0.3675672,0.919817272576165,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Adh1,-0.10136784,-22.467419,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Nrk,-0.10136784,-22.129026,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Eda,-0.10136784,-22.89536,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Grm3,-0.10136784,-22.554605,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Eepd1,-0.10136784,-22.523384,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Neil1,-0.10136784,-23.531734,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Itih3,-0.10136784,-23.382824,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Hdc,-0.10136784,-22.332178,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Mlc1,-0.10136784,-22.400354,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Il13ra2,-0.10136784,-22.26788,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Iqcg,-0.10136784,-22.033083,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Synpo2l,-0.10136784,-23.224442,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Zdhhc24,-0.10136784,-21.961216,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Cntnap2,-0.10136784,-21.639257,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Pf4,-0.10136784,-22.625097,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Ctxn3,-0.10136784,-22.87841,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Slit3,-0.10136784,-22.95971,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
Shank2,-0.10136784,-21.284094,0.9192584654511466,1.0,endothelial cell_vs_oligodendrocyte precursor cell,endothelial cell,oligodendrocyte precursor cell
