names,scores,logfoldchanges,pvals,pvals_adj,comparison,ref_group,target_group
Abcc9,1.2892694,4.607058,0.1973044285786063,0.5661533101251257,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Art3,1.2738193,3.0755188,0.2027274355691454,0.5808809042095857,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Olfr558,1.2700803,25.231281,0.20405602053849303,0.5830172015385515,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Kcne4,1.2700803,24.711355,0.20405602053849303,0.5830172015385515,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Prlr,1.2638016,4.6534753,0.20630127327393,0.5874935110653037,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Fbln5,1.2612618,3.752323,0.20721454336434253,0.5886776800123368,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Grn,1.2479281,-0.06844354,0.2120573641968515,0.599032102250993,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Gxylt2,1.2424959,5.791454,0.21405363320455284,0.6038184293499376,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Casq2,1.235935,4.039718,0.2164827393758494,0.6098105334530969,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Col4a6,1.2344534,3.666807,0.21703398240478322,0.6105034666801216,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Sbf2,1.2310672,0.36169913,0.21829775664314677,0.6124839506909574,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Fas,1.230926,3.1528678,0.2183505284213263,0.6124839506909574,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Mrps30,1.2281041,0.7122766,0.219407889597815,0.6143211250029443,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
0610030E20Rik,1.2275398,0.44011265,0.2196198021885526,0.6143211250029443,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Acaa2,1.2237301,0.082076885,0.22105405533007005,0.617469428296285,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ptges,1.2186507,0.6621091,0.22297681995407725,0.6219716037770635,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Nexn,1.2094793,3.7393003,0.2264787336032562,0.6303593929721333,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rreb1,1.2078568,1.071094,0.22710236574913134,0.6304921210558841,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ntn4,1.2073629,3.473903,0.22729240964064623,0.6304921210558841,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Sod3,1.2029184,0.6001428,0.22900790776176172,0.6343709356281488,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Lrp5,1.200802,0.5187413,0.22982804296518855,0.6351109702819537,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
R3hdm1,1.1967101,0.08878551,0.23141955683906368,0.6372049808867566,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Nrp2,1.1955813,0.7716188,0.23185996946896403,0.6372049808867566,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Dusp2,1.1953697,24.476492,0.2319426130427794,0.6372049808867566,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tuba1c,1.1953697,24.747013,0.2319426130427794,0.6372049808867566,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pde4d,1.1756161,2.7263272,0.23974827839842316,0.6571537361375401,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ddr2,1.175334,2.7198372,0.23986111369020213,0.6571537361375401,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Bmp5,1.1400598,4.5658317,0.25426135566395003,0.6937554042672579,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Exoc3l,1.1382257,3.7467663,0.25502628169315644,0.6948945005263119,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ppm1l,1.1268673,1.0233506,0.25979856795378065,0.7069348787857976,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pdgfd,1.1238338,0.5478075,0.2610835485905463,0.7094661646482235,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ret,1.1206591,24.389463,0.2624329949978831,0.7112005284495476,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cnn1,1.1206591,25.30284,0.2624329949978831,0.7112005284495476,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Atrnl1,1.1158618,1.6116906,0.26448128457145026,0.715781554997159,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Kit,1.1107118,3.3565648,0.2666924203733183,0.7183707173464142,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Grk5,1.1102885,3.4377587,0.2668747214941929,0.7183707173464142,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Fbln2,1.1102885,2.026295,0.2668747214941929,0.7183707173464142,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tubb4a,1.1011173,-0.15328266,0.27084563506109893,0.7280796641427391,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pnpla8,1.0999885,0.058366936,0.27133714693686883,0.7284218709714599,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Itih2,1.0927925,5.4859858,0.2744848958262849,0.73391683376012,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Stag1,1.0927925,0.27863613,0.2744848958262849,0.73391683376012,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pbx3,1.0884186,1.8892322,0.2764103746670581,0.7374264388335702,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Hba-a1,1.0846089,0.3748347,0.27809489098730233,0.7405989107518038,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Antxr2,1.0823514,2.7689655,0.27909641382179307,0.742277696334556,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Plce1,1.0809405,0.55570376,0.2797236097640945,0.7424720297416779,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Sh3rf1,1.0805172,2.4838912,0.2799119552126126,0.7424720297416779,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tbc1d9,1.076778,1.5437409,0.2815794161068509,0.745905738031393,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ankrd44,1.0594938,1.5373607,0.2893749669392579,0.7645309562463881,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pik3r3,1.0580828,0.5038273,0.2900176949462706,0.765218192470371,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Slc6a12,1.0459485,24.624062,0.2955848103987855,0.7737822261748311,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Gpc3,1.0459485,24.638489,0.2955848103987855,0.7737822261748311,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Sema3g,1.0459485,24.126394,0.2955848103987855,0.7737822261748311,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Nxn,1.0432676,-0.1464149,0.2968243419708909,0.7760113515578847,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tbc1d4,1.0409396,1.813584,0.2979035937285217,0.7770582460675564,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Kif13a,1.040728,1.3324108,0.2980018373669079,0.7770582460675564,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Suclg2,1.0302868,0.56135297,0.30287540010810243,0.78873802111485,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Enpep,1.017447,4.410199,0.30894083163497466,0.8014029354992858,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Jarid2,1.0143429,0.24264713,0.31041917004515396,0.8031543856278239,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Plcl1,0.98033863,1.61329,0.32691899797483137,0.8400403271186407,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Mpp7,0.97906876,2.5167823,0.32754601127969685,0.8400403271186407,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rnase4,0.9789277,2.4952924,0.3276157275762699,0.8400403271186407,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Atp2a3,0.9712379,24.216658,0.33142982837033563,0.8462908984395292,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Adap2,0.9712379,24.505663,0.33142982837033563,0.8462908984395292,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ppm1h,0.9690509,2.1744804,0.33251979545662214,0.847184192246171,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tmem2,0.9603029,1.6767285,0.3369027846657553,0.8561697196080185,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Frmpd4,0.9426659,3.6132698,0.3458518474344602,0.8764659499626705,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Trim41,0.93652815,0.49866414,0.34900132647587434,0.8801028455100193,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Zfp536,0.93462336,3.2546387,0.349982443277993,0.8804589767999823,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Actg1,0.9322247,2.2680078,0.35122041046409125,0.8819050513536055,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ezh2,0.93180144,1.144167,0.3514391629644118,0.8819050513536055,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Fxyd6,0.9298261,0.05926455,0.35246114893016045,0.8833612755141865,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Mrps9,0.9221363,0.24227743,0.35645748250546794,0.8893802568882959,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rps6ka1,0.92079586,1.4784635,0.35715700275661555,0.8895566693813587,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ctsa,0.9094376,-0.2532211,0.36311917292155693,0.8993627795474431,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cd164,0.90901434,-0.009839989,0.36334256293716705,0.8993627795474431,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Lox,0.8965273,24.584732,0.3699712141480329,0.9079002883323631,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Snai1,0.8965273,24.324987,0.3699712141480329,0.9079002883323631,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Mafb,0.8918711,1.0356883,0.37246202635004444,0.9117797462669387,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cacna1c,0.888767,3.7353337,0.37412832690991704,0.9141667640960692,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Fam107b,0.88636833,0.7495823,0.3754190759246724,0.9141667640960692,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Foxd1,0.8860156,2.4414108,0.3756091236963923,0.9141667640960692,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Arhgap6,0.8803012,2.680428,0.37869617036845005,0.9191654620593448,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Msra,0.8759977,1.3122566,0.3810312612862856,0.9225938529934277,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
1110008F13Rik,0.84354556,-0.08322367,0.3989234062357977,0.9612612198452957,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pdlim3,0.8426284,4.9735246,0.3994362940726506,0.9613388545671494,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cnksr3,0.8385366,0.6360309,0.40172939198465807,0.9640447923492276,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ltbp1,0.8380428,1.0786773,0.4020066784096279,0.9640447923492276,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ugt8a,0.83670235,0.4827809,0.4027598915221725,0.9646943509513114,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Sema5a,0.83493865,3.1352656,0.40375224908050744,0.9659144714844676,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cyp1b1,0.83317494,2.9866493,0.4047460690475315,0.9671351709618435,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Myo10,0.831764,-0.15583086,0.4055421773234892,0.9672725147054797,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cdkal1,0.8313407,0.9532596,0.4057811921248704,0.9672725147054797,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ctsz,0.8251324,-0.15780187,0.4092964004198757,0.9720596687767968,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Etl4,0.8218167,23.51416,0.41118123989258504,0.9720596687767968,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Fbn1,0.8218167,23.821186,0.41118123989258504,0.9720596687767968,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Foxc2,0.8218167,24.050734,0.41118123989258504,0.9720596687767968,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Zfp423,0.81215155,0.05660653,0.41670466679551565,0.981614006748806,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Gab2,0.8104584,1.4646885,0.4176767598716169,0.981614006748806,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Srgap1,0.80234534,0.04940122,0.4223532111595282,0.9902771656729852,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Aak1,0.79571384,-0.1438342,0.42619839093201206,0.9950844679666087,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Mndal,0.7942323,5.039444,0.4270602027823617,0.9950844679666087,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Prkg1,0.79395014,4.976085,0.42722447248286566,0.9950844679666087,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Frk,0.7936679,4.278575,0.4273887789916584,0.9950844679666087,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Etv6,0.7926097,0.53159565,0.42800525614076135,0.9953610607924682,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
1110017D15Rik,0.7904227,1.4213327,0.42928094786738547,0.9971682877291184,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Hexb,0.779135,0.124590375,0.435900205613745,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ifit1,0.7741966,1.7626426,0.4388145367648226,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Bmp7,0.77299726,0.4376961,0.4395239887812623,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pcbp3,0.76841164,0.8223771,0.44224266372566845,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rab3il1,0.765237,1.5207481,0.4441304463692203,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ado,0.75966364,0.4614386,0.44745565509656426,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Hey2,0.74851704,1.1918554,0.45414835290655986,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tmem119,0.7471061,23.800697,0.454999535642313,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Odf3b,0.7471061,23.625986,0.454999535642313,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ace2,0.7471061,24.282528,0.454999535642313,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Adrb2,0.7471061,23.639349,0.454999535642313,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tnfaip3,0.7471061,24.081858,0.454999535642313,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pde4b,0.74484855,0.034497358,0.4563632950048553,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ermn,0.7329964,0.7023767,0.4635606132575105,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Il17rd,0.7301745,0.1706264,0.4652835341464576,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Entpd1,0.7166292,1.5562538,0.4736029079287285,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Deptor,0.7118319,0.42679685,0.47656885071411614,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Exoc6b,0.69997984,0.28334504,0.4839398984778832,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Col23a1,0.69828665,0.709105,0.4849979303899943,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Nhs,0.6977223,1.4777532,0.48535088591775566,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tec,0.6919373,4.109831,0.4889766849014838,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rabgap1,0.68086123,-0.17753592,0.49595928592645955,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tbx15,0.67239547,23.93552,0.5013319695929075,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
C1qtnf7,0.67239547,24.187075,0.5013319695929075,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Gpr20,0.67239547,24.070942,0.5013319695929075,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Kctd12b,0.65835637,0.27460104,0.5103091700094595,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ralgapa2,0.65835637,0.5607944,0.5103091700094595,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cxcl1,0.6448111,5.062386,0.5190496112728582,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Aox3,0.6445289,4.3775125,0.5192325223861649,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Heyl,0.63803846,0.3576101,0.5234486435241612,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Sh3bgr,0.6353576,2.462637,0.5251951965776671,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Mag,0.6237877,0.7859378,0.5327670098102337,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ipmk,0.6180733,0.17355028,0.5365270188087592,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Fam105a,0.61638016,3.0746694,0.5376436538345173,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cyth4,0.6160979,2.8519957,0.5378298730830935,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Acp1,0.60600954,0.8782498,0.5445084104677073,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rem1,0.59768486,23.890095,0.5500502313973346,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Slc22a2,0.59768486,24.039494,0.5500502313973346,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Naalad2,0.59768486,23.874327,0.5500502313973346,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Itpripl1,0.59768486,22.36747,0.5500502313973346,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Mns1,0.58837247,2.424085,0.5562823008772722,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cenpa,0.5880903,2.569444,0.5564716877623843,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pard3,0.58145875,0.07692497,0.5609313067513879,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Fbn2,0.5700299,4.709594,0.5686573920131177,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Wbscr17,0.5605059,2.117834,0.5751343999759511,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Thsd4,0.5600826,1.9027238,0.5754230746283212,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Gulp1,0.5595888,0.92896444,0.5757599482287403,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tmtc2,0.5519696,-0.114800766,0.5809691919245419,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Immp2l,0.5514052,1.5216175,0.581355937752762,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Lin7a,0.54166955,2.9687061,0.588046177753892,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tmeff2,0.53976476,0.75784975,0.5893592894065827,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Vti1a,0.52367973,0.8283845,0.600501314566317,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Lpcat2,0.52297425,22.853762,0.6009921727072178,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ccr9,0.52297425,23.545542,0.6009921727072178,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Arhgap28,0.52297425,23.419369,0.6009921727072178,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tead4,0.52297425,23.448912,0.6009921727072178,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
9930111J21Rik2,0.52297425,23.21867,0.6009921727072178,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rad54b,0.52297425,23.515442,0.6009921727072178,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rsph1,0.5208578,0.5663034,0.6024658332299477,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tmem108,0.51845914,0.30891415,0.6041379465058021,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Airn,0.5150023,3.0935464,0.6065514151647382,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tmem173,0.51359135,2.3519845,0.6075377414967397,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
9530026P05Rik,0.51359135,2.217471,0.6075377414967397,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cblb,0.5063249,2.028322,0.612628613387521,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Dock11,0.5046317,1.5777023,0.6138175389078595,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ptk7,0.49856454,0.34431198,0.6180861828038948,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rnf115,0.48290282,-0.41924456,0.6291647263441669,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Frem1,0.48149186,0.25780797,0.6301669542675182,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Dynlrb2,0.47549528,0.8920907,0.6344340030311553,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Otx2,0.47083908,0.1927637,0.6377556503219436,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Hecw2,0.46667674,1.8708894,0.6407311746576426,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
St7,0.4541897,0.21731864,0.6496922982434785,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Lmbr1l,0.45334312,0.27387723,0.6503016893723181,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ranbp3l,0.452426,0.7675736,0.6509621270606191,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Foxj2,0.45108557,0.051783793,0.6519278750655364,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Lhb,0.44826365,21.980595,0.6539629363692993,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Nox4,0.44826365,22.400076,0.6539629363692993,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cngb1,0.44826365,23.14403,0.6539629363692993,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Mpzl2,0.44826365,23.263948,0.6539629363692993,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rsad2,0.448052,1.0793566,0.6541156699697764,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pcp4,0.44593555,-0.07193783,0.6556438016963759,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Foxp2,0.44036224,3.2071474,0.6596747704055335,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Grk4,0.4266053,0.49696532,0.6696668170430202,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tmem132c,0.4207498,4.3732424,0.6739377763857194,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Trim6,0.42032653,3.9487336,0.6742469302029127,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Gng8,0.42032653,3.664703,0.6742469302029127,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pdzrn3,0.41905665,0.5014957,0.6751747215288975,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
N4bp2,0.41651693,0.32330212,0.6770317845039093,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ecm2,0.41263676,0.65210235,0.6798727559843403,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Zfp868,0.4096032,0.5170791,0.6820970517522427,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Als2,0.40071413,0.37820724,0.6886306169543968,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Cd68,0.39210722,1.9498515,0.6949789871196167,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pde7b,0.39210722,2.2089655,0.6949789871196167,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Gle1,0.39027297,-0.41769767,0.6963347061348661,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pcdh18,0.38829762,1.222684,0.6977957968632604,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Exoc1,0.38293594,0.64179564,0.7017672519464305,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ralgapb,0.37722155,-0.51675284,0.7060089702308683,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Mfap5,0.3770099,1.6021243,0.7061662474243483,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Adam12,0.37355304,22.414642,0.7087368803945129,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ebf2,0.37355304,22.570261,0.7087368803945129,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Zfp366,0.37355304,22.326109,0.7087368803945129,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Plac8,0.37355304,23.169378,0.7087368803945129,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Pi16,0.37355304,22.390776,0.7087368803945129,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Lepr,0.37355304,23.081963,0.7087368803945129,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Mycbpap,0.37355304,22.267262,0.7087368803945129,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Spag16,0.37355304,21.730066,0.7087368803945129,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Lrrc23,0.37277701,0.4755147,0.7093144187428828,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rbm43,0.37270644,0.2500656,0.7093669305194594,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ankib1,0.37221262,-0.32140064,0.7097345516039429,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Esrrg,0.37193042,-0.09944045,0.709944651141902,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Setbp1,0.36924958,0.052598163,0.711941694577022,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Tppp3,0.36600438,0.23841017,0.7143618133007861,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Loxl1,0.36586326,0.2292217,0.714467101259191,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Col11a1,0.3647345,2.1102023,0.7153096004453516,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Antxr1,0.35457554,-0.43551427,0.7229075929339325,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Fbxl17,0.34794402,-0.4202294,0.7278822271215006,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Ctss,0.34667414,0.6506381,0.7288361335263368,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Rep15,0.34625086,5.139487,0.729154195735076,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Gpr88,0.34582758,3.815623,0.7294723045638192,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
Sdk1,0.34568647,3.1530237,0.7295783511913967,1.0,astrocyte_vs_endothelial cell,astrocyte,endothelial cell
