names,scores,logfoldchanges,pvals,pvals_adj,comparison,ref_group,target_group
Adhfe1,-0.16839026,-22.370304,0.8662762710845535,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dpyd,-0.16839026,-21.530268,0.8662762710845535,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ntf3,-0.16839026,-22.505703,0.8662762710845535,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Bcl11b,-0.16839026,-21.820875,0.8662762710845535,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Arhgef26,-0.16839026,-21.859657,0.8662762710845535,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nckap5,-0.16839026,-21.804972,0.8662762710845535,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Spag17,-0.16839026,-21.724958,0.8662762710845535,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Zcchc16,-0.16839026,-21.975231,0.8662762710845535,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Zbtb7c,-0.16839026,-21.262257,0.8662762710845535,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Frmd5,-0.16839026,-21.732159,0.8662762710845535,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Aspa,-0.17430943,-0.062094867,0.8616222874732251,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Aldh1l1,-0.17430943,0.29930347,0.8616222874732251,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
2210408I21Rik,-0.17471765,-0.44331568,0.861301498186477,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
AW554918,-0.17512587,-0.46708694,0.8609807317785771,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Meis2,-0.17716697,-1.4104977,0.8593772447350236,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dock11,-0.18308614,-0.34248462,0.8547304338842906,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc1a2,-0.18696421,-0.33246508,0.8516886908081179,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gab2,-0.19043407,-0.10413657,0.8489689986632594,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
2810408A11Rik,-0.199619,-1.0303972,0.8417785688543549,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gab3,-0.199619,0.766308,0.8417785688543549,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Hipk2,-0.199619,-0.06112488,0.8417785688543549,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Matn4,-0.199619,-1.0080369,0.8417785688543549,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Luzp2,-0.199619,-0.6446006,0.8417785688543549,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Zfp608,-0.199619,-0.75280255,0.8417785688543549,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Zfp28,-0.199619,-1.1818808,0.8417785688543549,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rps6ka5,-0.199619,-0.8303107,0.8417785688543549,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lcat,-0.20002721,-1.3750514,0.8414592956005876,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gpr88,-0.20002721,-0.97053057,0.8414592956005876,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tiam2,-0.20002721,-1.3457626,0.8414592956005876,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cux2,-0.20002721,-1.1067666,0.8414592956005876,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dnmt3b,-0.20002721,-1.5649749,0.8414592956005876,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Scml4,-0.20002721,-1.0963483,0.8414592956005876,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nts,-0.20002721,-1.6773483,0.8414592956005876,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Scg3,-0.20043543,-1.7157437,0.8411400484159726,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Opcml,-0.20043543,-1.5696652,0.8411400484159726,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gpr17,-0.2016601,-2.8188357,0.840182463787647,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Zfp609,-0.20574228,-0.23151128,0.8369922305267428,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Mbd5,-0.20574228,-0.41658768,0.8369922305267428,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lars2,-0.20655872,-0.68678266,0.8363545036398954,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc27a1,-0.20696694,-0.84420574,0.8360356804980383,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Spp1,-0.20696694,-0.98854035,0.8360356804980383,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gpr37l1,-0.20778337,-1.0631177,0.8353981150717482,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Sox5,-0.20778337,-0.6929675,0.8353981150717482,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Bcas1,-0.20819159,-0.7060442,0.8350793728889917,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tmeff2,-0.2106409,-8.6507316e-05,0.8331674904186019,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Alms1,-0.22452034,-22.57083,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nrk,-0.22452034,-22.129026,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nrg2,-0.22452034,-22.026112,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Mmp16,-0.22452034,-22.31451,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ctxn3,-0.22452034,-22.87841,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ust,-0.22452034,-22.489315,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Adh1,-0.22452034,-22.467419,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cdr1,-0.22452034,-22.02924,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lcn2,-0.22452034,-22.504436,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ldb2,-0.22452034,-22.433926,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ptprt,-0.22452034,-22.581594,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Hdc,-0.22452034,-22.332178,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Synpo2l,-0.22452034,-23.224442,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Fat4,-0.22452034,-22.065205,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Arhgap24,-0.22452034,-21.784266,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Eya1,-0.22452034,-22.416798,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Shank2,-0.22452034,-21.284094,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Itih3,-0.22452034,-23.382824,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Il13ra2,-0.22452034,-22.26788,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ror1,-0.22452034,-22.319239,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ror2,-0.22452034,-21.694761,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gbp5,-0.22452034,-21.920498,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slit3,-0.22452034,-22.95971,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Plch1,-0.22452034,-22.08812,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Eda,-0.22452034,-22.89536,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
E2f7,-0.22452034,-21.856358,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Grm3,-0.22452034,-22.554605,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Grin3a,-0.22452034,-22.667704,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pf4,-0.22452034,-22.625097,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Aff3,-0.22452034,-21.709795,0.8223524379645997,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
D630045J12Rik,-0.2300313,-0.19525868,0.8180674487652155,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ext1,-0.23166418,-1.1103312,0.8167988593164562,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Smpd4,-0.23839979,-0.39703837,0.8115710345597333,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Mrps30,-0.24044088,0.34631237,0.8099884910056863,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dock7,-0.24799293,-0.42864436,0.8041398797233827,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pde7b,-0.25554496,-1.3393259,0.7983022117360914,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Eml6,-0.25554496,-1.2614056,0.7983022117360914,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pknox2,-0.25554496,-1.3339512,0.7983022117360914,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Xylt1,-0.25554496,-0.9252217,0.7983022117360914,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Fgfr3,-0.25554496,-0.718791,0.7983022117360914,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Frem2,-0.25554496,-0.3631983,0.7983022117360914,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rrm2,-0.25554496,-0.4736306,0.7983022117360914,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Inadl,-0.2559532,-1.3055294,0.7979869799581399,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dlg2,-0.2559532,-1.4309572,0.7979869799581399,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ephb1,-0.2559532,-1.3888233,0.7979869799581399,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Penk,-0.2559532,-1.7207968,0.7979869799581399,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Zhx2,-0.25636142,-2.1422226,0.7976717811154306,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dclk2,-0.2604436,-0.1741436,0.7945216149160335,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Map2k6,-0.26126003,-0.15238093,0.7938919818003718,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Plekhb1,-0.26207647,-0.61779016,0.7932624829727123,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cenpa,-0.26207647,-0.4048206,0.7932624829727123,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ptpn4,-0.26411757,0.109527215,0.7916893259780403,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dera,-0.26534224,-0.271797,0.7907458383556383,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Adamts1,-0.26656687,0.22342074,0.7898026572725818,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Chn2,-0.27024084,0.13161007,0.7869749663978372,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Angpt1,-0.28065044,-23.160017,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Robo2,-0.28065044,-23.193161,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cecr2,-0.28065044,-22.575146,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Samd12,-0.28065044,-22.209034,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lepr,-0.28065044,-23.081963,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Klhl29,-0.28065044,-22.67466,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Sdk2,-0.28065044,-22.313711,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Sdk1,-0.28065044,-22.33099,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Sntb1,-0.28065044,-22.917274,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Zfp366,-0.28065044,-22.326109,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Aass,-0.28065044,-21.730341,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Btbd7,-0.28065044,-22.65617,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Spag16,-0.28065044,-21.730066,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Svep1,-0.28065044,-22.783066,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ccdc108,-0.28065044,-21.986698,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Sox2,-0.28065044,-23.02461,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pi16,-0.28065044,-22.390776,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Col4a4,-0.28065044,-22.143198,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rep15,-0.28065044,-23.71801,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Epha3,-0.28065044,-22.500278,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ppp1r14c,-0.28065044,-23.030704,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Prr16,-0.28065044,-23.28779,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cdk15,-0.28065044,-23.390034,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pld5,-0.28065044,-22.228388,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Prc1,-0.28065044,-23.22779,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Utp14b,-0.28065044,-23.100922,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ebf2,-0.28065044,-22.570261,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Adam12,-0.28065044,-22.414642,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ndst3,-0.28065044,-22.658352,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Mycbpap,-0.28065044,-22.267262,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pacrg,-0.28065044,-22.25249,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
D630003M21Rik,-0.28065044,-22.82719,0.7789785313383495,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Itpripl1,-0.28575316,-0.043914076,0.77506718083074,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ccnjl,-0.2865696,-0.69510317,0.7744418911943585,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Naalad2,-0.28820246,-1.215251,0.773191751142546,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cdk6,-0.292897,0.2559261,0.7696008854428127,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Actg1,-0.2955504,-0.20431982,0.7675734436253633,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lmbr1l,-0.29595864,-0.19548357,0.7672616702389802,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ppm1l,-0.30942985,-0.025592005,0.7569945612363156,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Msra,-0.3104504,-0.55291945,0.7562184691158872,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Magi2,-0.31147096,-0.90947574,0.7554426228451625,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ifit3,-0.31187916,-2.0721054,0.7551323533383169,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
C1ql1,-0.31187916,-1.9503074,0.7551323533383169,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Sacs,-0.3122874,-2.0402315,0.7548221233309009,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Serpini1,-0.31269562,-2.5790703,0.754511932869577,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cacnb2,-0.31269562,-2.2433636,0.754511932869577,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Apba1,-0.3143285,-2.7374694,0.75327156741778,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Zfp868,-0.32045177,-1.045891,0.7486258897824404,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ctnna3,-0.33678052,-23.446905,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gng8,-0.33678052,-23.294794,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cngb1,-0.33678052,-23.14403,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Col11a1,-0.33678052,-22.704699,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Vegfc,-0.33678052,-23.108345,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Megf10,-0.33678052,-23.08304,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Smoc1,-0.33678052,-23.472563,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lhb,-0.33678052,-21.980595,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ephx2,-0.33678052,-22.722025,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Mpzl2,-0.33678052,-23.263948,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tmem132c,-0.33678052,-23.035166,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Fzd1,-0.33678052,-22.89119,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Robo1,-0.33678052,-22.84706,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Igsf1,-0.33678052,-22.271208,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Fign,-0.33678052,-23.172316,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Entpd2,-0.33678052,-23.494509,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc4a4,-0.33678052,-22.67464,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gfra1,-0.33678052,-22.680525,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Trim6,-0.33678052,-23.582884,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
4932438H23Rik,-0.33678052,-22.55779,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cdh4,-0.33678052,-22.857185,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nefh,-0.33678052,-22.962908,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nox4,-0.33678052,-22.400076,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rbm20,-0.33678052,-22.633991,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pola1,-0.33678052,-22.664423,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Prkd1,-0.33678052,-22.858864,0.7362823608098725,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tlcd1,-0.34269968,-1.0204977,0.7318243958060923,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Phka1,-0.34392434,-1.155055,0.7309031815556468,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Xrcc4,-0.35474214,-1.2248135,0.7227827744472932,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pts,-0.36127365,0.28374103,0.7178948926388135,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pvrl3,-0.36739692,-1.796455,0.7133229626113685,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Pkdcc,-0.36739692,0.25348857,0.7133229626113685,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cmtm5,-0.36821336,-2.7328248,0.7127141449488218,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Sfxn5,-0.3686216,-2.2825584,0.7124098047195878,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tcea2,-0.3686216,-2.9954426,0.7124098047195878,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Atad2b,-0.37147912,-0.5857066,0.7102807077748136,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Bach2,-0.37270376,-0.67156935,0.7093689282716216,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ctif,-0.37270376,-0.6546393,0.7093689282716216,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Dennd2a,-0.38250104,-0.95015764,0.702089769433741,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nusap1,-0.3929106,-23.58704,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rad54b,-0.3929106,-23.515442,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Hecw2,-0.3929106,-23.169502,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
C530008M17Rik,-0.3929106,-23.055176,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Fam20a,-0.3929106,-22.955008,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Glcci1,-0.3929106,-23.06907,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Foxp2,-0.3929106,-23.59049,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ccr9,-0.3929106,-23.545542,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Btbd11,-0.3929106,-23.451057,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Mamdc2,-0.3929106,-23.441437,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Arhgap28,-0.3929106,-23.419369,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tead4,-0.3929106,-23.448912,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Serpinb1a,-0.3929106,-23.302753,0.6943855095114941,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Gjc3,-0.40005443,-1.4624736,0.6891164252088102,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Immp2l,-0.40046266,-1.5477273,0.6888157867171517,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc6a11,-0.40087086,-1.7430983,0.6885151973687699,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Ttc28,-0.40719825,0.22695763,0.6838623779687399,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Hyal1,-0.4100558,-0.052168652,0.6817650198009635,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nagk,-0.41107634,-0.093737416,0.6810165578096689,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tuba1c,-0.42046538,-1.1217633,0.6741455199179922,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Mns1,-0.42332292,-1.5075597,0.6720596849636847,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cxcl1,-0.4249558,-2.5510578,0.6708689105363052,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lrrc16a,-0.42577222,-3.4573462,0.6702738329068613,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Nhs,-0.42781332,-0.80201083,0.6687870443928114,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rabgap1,-0.4298544,0.063417144,0.6673015535860851,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Als2,-0.44904068,-22.880995,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
9530026P05Rik,-0.44904068,-23.445717,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Esrrg,-0.44904068,-22.630672,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lin7a,-0.44904068,-23.502144,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Mfap5,-0.44904068,-23.965117,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Rem1,-0.44904068,-23.890095,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Airn,-0.44904068,-24.216673,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Fbn2,-0.44904068,-23.288116,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cacng4,-0.44904068,-24.075306,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Tead3,-0.44904068,-23.751524,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Lrrc23,-0.44904068,-23.001673,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Slc22a2,-0.44904068,-24.039494,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Acsbg1,-0.44904068,-23.535501,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Id4,-0.44904068,-23.347494,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Cd24a,-0.44904068,-23.092813,0.6534023040602122,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
Etl4,-0.4537352,-0.85699385,0.6500194239168275,1.0,endothelial cell_vs_microglial cell,endothelial cell,microglial cell
