names,scores,logfoldchanges,pvals,pvals_adj,comparison,ref_group,target_group
Spata17,-0.048313484,-20.181654,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
St18,-0.048313484,-20.636133,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Arhgap36,-0.048313484,-20.73452,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Bmp5,-0.048313484,-20.051004,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ccna2,-0.048313484,-19.873373,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Itga1,-0.048313484,-20.226429,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Icam2,-0.048313484,-20.08644,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Hspb2,-0.048313484,-20.406956,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rsph4a,-0.048313484,-20.422768,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rttn,-0.048313484,-20.550854,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ccdc67,-0.048313484,-20.306515,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kctd8,-0.048313484,-20.384096,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ryr3,-0.048313484,-20.40159,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Shisa6,-0.048313484,-21.098684,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Igf2,-0.048313484,-21.218925,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slc13a4,-0.048313484,-20.347504,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ifitm6,-0.048313484,-20.332558,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sgcd,-0.048313484,-20.261963,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Exoc3l,-0.048313484,-20.54912,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Serpinc1,-0.048313484,-20.115673,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sdpr,-0.048313484,-20.628666,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Calml4,-0.048313484,-20.170866,0.9614664083889242,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Chd7,-0.050685238,-0.19296011,0.9595763407759889,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Grm1,-0.051387977,0.097726226,0.9590163638965858,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slc17a6,-0.051563665,-0.27505744,0.9588763728256149,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pglyrp1,-0.05173935,-0.5966248,0.9587363830228148,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
9430020K01Rik,-0.05173935,-0.6234404,0.9587363830228148,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pde4d,-0.051915035,-0.6072842,0.9585963944924951,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zfp940,-0.054989528,-0.22173043,0.9561468057281989,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
D930015E06Rik,-0.05859108,-0.13617711,0.9532778158119566,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdkal1,-0.060435776,-0.121121354,0.9518085652690877,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nrd1,-0.060435776,-0.30465445,0.9518085652690877,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pcp4l1,-0.062016945,-0.15923029,0.9505493378365709,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gm13889,-0.06825378,-0.17201023,0.9455836192414427,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sntb1,-0.072470225,-21.056114,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Clec10a,-0.072470225,-21.403027,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pde1c,-0.072470225,-21.691782,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Samd9l,-0.072470225,-21.129818,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slit2,-0.072470225,-21.987709,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fbln5,-0.072470225,-21.080399,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dlgap2,-0.072470225,-21.311691,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Airn,-0.072470225,-21.123127,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Stxbp5l,-0.072470225,-20.722279,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tcte2,-0.072470225,-20.976,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Grk5,-0.072470225,-21.042946,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Vtn,-0.072470225,-21.748005,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ndufa4l2,-0.072470225,-21.39692,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rai14,-0.072470225,-20.99719,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Hs3st4,-0.072470225,-21.03117,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Prlr,-0.072470225,-20.990925,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdk15,-0.072470225,-20.830132,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Vwf,-0.072470225,-20.781876,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Egfem1,-0.072470225,-21.011494,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Alpk1,-0.072470225,-21.24944,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Col11a1,-0.072470225,-20.594496,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
P2ry14,-0.072470225,-20.912012,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zmynd12,-0.072470225,-20.884727,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Esam,-0.072470225,-20.810926,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Epha3,-0.072470225,-21.454132,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
9530026P05Rik,-0.072470225,-21.228247,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dach1,-0.072470225,-21.05441,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
1700007G11Rik,-0.072470225,-21.019588,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sh3d19,-0.072470225,-21.05123,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Foxd1,-0.072470225,-21.676037,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pcdh15,-0.072470225,-21.436779,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fstl5,-0.072470225,-20.939436,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nrg3,-0.072470225,-21.231104,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tm4sf1,-0.072470225,-20.861782,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Foxp2,-0.072470225,-20.383343,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gpr156,-0.072470225,-21.44171,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Akap2,-0.072470225,-21.223124,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ttll8,-0.072470225,-21.331594,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Neurod1,-0.072470225,-20.36351,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cpne7,-0.072470225,-21.06152,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cp,-0.072470225,-21.453556,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Uaca,-0.072470225,-20.740583,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gabra6,-0.072470225,-20.914951,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Trp73,-0.072470225,-20.931732,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ngfr,-0.072470225,-20.808964,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Hpx,-0.072470225,-21.347546,0.9422276993038816,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Olfm3,-0.075632565,-0.42551318,0.9397114289594568,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Grik2,-0.07580825,-0.79448617,0.939571653575769,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Penk,-0.075983934,-0.69681823,0.9394318800536534,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ifit1,-0.07651099,-1.4094666,0.9390125706996333,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rims2,-0.07651099,-1.2977319,0.9390125706996333,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ly6c1,-0.07668667,-2.2363346,0.9388728046666986,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dnmt3b,-0.07668667,-1.4551983,0.9388728046666986,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Serpini1,-0.07668667,-1.4511341,0.9388728046666986,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mtss1,-0.07703805,-0.2785353,0.9385932782541694,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ermn,-0.07949764,-0.5191668,0.936636807145807,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ccnjl,-0.07967333,-0.5161396,0.9364970737072734,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tmem2,-0.08055175,-0.8223744,0.9357984359387624,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Wtip,-0.08090313,-0.9601425,0.9355189946426183,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Synpr,-0.08178155,-0.050168406,0.9348204262303179,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sbf2,-0.09346463,-0.18756649,0.9255344470720231,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slc9a9,-0.09513364,-0.1111602,0.9242086766193391,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cntn6,-0.09662697,-21.051186,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sds,-0.09662697,-21.620821,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Plch1,-0.09662697,-21.51432,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pcsk4,-0.09662697,-21.66432,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pdyn,-0.09662697,-21.287683,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Folr1,-0.09662697,-21.034834,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Col4a5,-0.09662697,-21.722227,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Lef1,-0.09662697,-21.363857,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Thsd4,-0.09662697,-21.776684,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nkain2,-0.09662697,-21.100676,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nr4a2,-0.09662697,-21.035805,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gm17660,-0.09662697,-21.525587,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Galnt13,-0.09662697,-21.945839,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Col4a6,-0.09662697,-21.318142,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gdap10,-0.09662697,-21.396896,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sh3rf1,-0.09662697,-21.475626,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sh3bgr,-0.09662697,-21.223835,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sh3rf3,-0.09662697,-21.041319,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Casq2,-0.09662697,-21.335535,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Xk,-0.09662697,-21.732689,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fas,-0.09662697,-21.253263,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rorc,-0.09662697,-21.200212,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Igfbpl1,-0.09662697,-21.472134,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Shroom4,-0.09662697,-21.75617,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
2900079G21Rik,-0.09662697,-21.662624,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fmod,-0.09662697,-21.34152,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Aqp6,-0.09662697,-21.829777,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ptprk,-0.09662697,-21.306177,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Bcl2l15,-0.09662697,-21.57261,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ranbp17,-0.09662697,-21.59055,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Btbd7,-0.09662697,-21.385025,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Podxl,-0.09662697,-21.560175,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kcnb2,-0.09662697,-21.220778,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kif26b,-0.09662697,-21.797176,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Prr11,-0.09662697,-21.181513,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
D430041D05Rik,-0.09662697,-21.7719,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Wbscr17,-0.09662697,-21.40182,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tagln,-0.09662697,-21.681982,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Syt2,-0.09662697,-21.914782,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Vmn1r4,-0.09662697,-21.175097,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kcnk10,-0.09662697,-21.951244,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
St8sia2,-0.09662697,-21.426657,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pld5,-0.09662697,-21.908861,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Antxr2,-0.09662697,-21.393242,0.923022639261436,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rbms3,-0.099701464,-0.48498031,0.9205813393977667,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Vat1l,-0.10005283,-0.95753866,0.920302380911421,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Aebp1,-0.10005283,-1.1103594,0.920302380911421,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cacnb2,-0.10022852,-1.3081918,0.9201629053436644,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ccdc18,-0.10057989,-1.1915746,0.919883961580293,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kcnip1,-0.10057989,-1.2101499,0.919883961580293,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sacs,-0.10075557,-2.174373,0.9197444933932009,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
2610037D02Rik,-0.10672888,-0.3027501,0.9150040718101641,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kif13a,-0.108310044,-0.6267351,0.9137497531798143,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dok6,-0.12078371,-21.417788,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Lrfn2,-0.12078371,-21.490942,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zfp385b,-0.12078371,-21.693323,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ephb2,-0.12078371,-21.266941,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Frmd5,-0.12078371,-21.53614,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ntn4,-0.12078371,-21.667812,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tmprss11d,-0.12078371,-22.065561,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Iqck,-0.12078371,-21.58055,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ikbke,-0.12078371,-21.7383,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Shc3,-0.12078371,-21.768627,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sema5a,-0.12078371,-21.498346,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nefh,-0.12078371,-21.991673,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tsku,-0.12078371,-21.8049,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cyp1b1,-0.12078371,-21.711933,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nexn,-0.12078371,-21.663141,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Apoa1,-0.12078371,-21.925774,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Spag8,-0.12078371,-21.810139,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mybpc1,-0.12078371,-22.088337,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Klhl29,-0.12078371,-21.595144,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Enkur,-0.12078371,-21.518091,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pola1,-0.12078371,-21.821081,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kcnh7,-0.12078371,-21.913187,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Brca1,-0.12078371,-21.674938,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tmem163,-0.12078371,-21.664051,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ankrd28,-0.12078371,-21.650322,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pcsk5,-0.12078371,-22.301155,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Crispld2,-0.12078371,-22.323006,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Opn1sw,-0.12078371,-21.999716,0.9038623530776174,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Elfn1,-0.12377036,-0.36657614,0.9014970991495107,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Eml6,-0.12394605,-0.94723964,0.9013579935860186,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zfpm2,-0.12394605,-1.040332,0.9013579935860186,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cux2,-0.12394605,-0.9370211,0.9013579935860186,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Resp18,-0.12464879,-1.1952878,0.9008016016649394,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
C1ql3,-0.12464879,-1.4915227,0.9008016016649394,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Apod,-0.12482447,-1.7289165,0.9006625112890267,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gpr17,-0.12500016,-1.8967552,0.90052342396331,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ttr,-0.12517585,-1.6923316,0.900384339692015,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Atp11c,-0.12517585,-2.1676967,0.900384339692015,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Wwox,-0.12596643,-0.46381778,0.8997584983829537,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Map2k6,-0.13079777,-0.2954008,0.8959352810188208,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Deptor,-0.13448717,-1.0781672,0.89301735495526,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdc14a,-0.14274438,-0.35144222,0.8864920617188556,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pcolce,-0.14494045,-22.091036,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ano4,-0.14494045,-21.801287,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tmprss7,-0.14494045,-22.360188,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cntnap5a,-0.14494045,-22.2085,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
March3,-0.14494045,-22.605873,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fn1,-0.14494045,-22.107416,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cblb,-0.14494045,-21.714224,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cacna2d3,-0.14494045,-22.499855,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cbln1,-0.14494045,-22.440334,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mmp16,-0.14494045,-21.862219,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rims1,-0.14494045,-22.042622,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rnf180,-0.14494045,-22.057129,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Otud7a,-0.14494045,-21.90164,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ddr2,-0.14494045,-21.901272,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slc22a8,-0.14494045,-21.758167,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Spef2,-0.14494045,-21.992706,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Arhgef33,-0.14494045,-21.988237,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Arhgap6,-0.14494045,-21.941475,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Phldb2,-0.14494045,-22.262762,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Veph1,-0.14494045,-22.201195,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dlx1,-0.14494045,-22.162922,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fibcd1,-0.14494045,-22.237286,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Khdrbs2,-0.14494045,-22.359007,0.884757887455802,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Enox1,-0.14801495,-1.1372743,0.882330972509118,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tnfaip8,-0.14819063,-0.21579888,0.8821923247924224,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rasd1,-0.14906906,-1.9450065,0.8814991404371928,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Syne2,-0.14924474,-1.9569689,0.8813605144410884,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nid1,-0.15056239,-0.5147232,0.880320935616606,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Exoc6b,-0.15126513,-0.2517937,0.8797665777851716,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Bdnf,-0.154691,-0.04394561,0.8770649321309612,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gad1,-0.16119134,-0.48036203,0.8719426926947521,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nrp2,-0.16347526,-0.1605235,0.8701442496079422,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tspan2,-0.16426584,-0.22497469,0.8695218675685537,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nusap1,-0.1690972,-22.245575,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Adcy5,-0.1690972,-22.401981,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ppp1r36,-0.1690972,-22.141554,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dynlrb2,-0.1690972,-22.133419,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gjc1,-0.1690972,-21.933989,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Vit,-0.1690972,-22.078897,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nrg2,-0.1690972,-22.219423,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cpne4,-0.1690972,-22.354738,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Als2,-0.1690972,-22.502787,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Svep1,-0.1690972,-22.009777,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cbln3,-0.1690972,-22.320913,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Calr4,-0.1690972,-22.5195,0.8657201918855484,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
